review_id,customer_id,product_id,order_id,rating,review_text
24039,213,431,8035,1,"It was okay, nothing special."
24040,213,149,8035,3,Exactly what I was looking for!
24041,1671,468,8036,1,Exactly what I was looking for!
24042,1671,55,8036,2,Absolutely loved it!
24043,477,141,8037,2,"It was okay, nothing special."
24044,603,336,8038,3,Great quality for the price.
24045,603,427,8038,5,Would not buy again.
24046,603,171,8038,5,Exactly what I was looking for!
24047,1123,271,8039,3,Exceeded my expectations.
24048,1123,311,8039,2,Absolutely loved it!
24049,1123,75,8039,4,Absolutely loved it!
24050,1123,379,8039,1,Great quality for the price.
24051,1123,51,8039,4,Exactly what I was looking for!
24052,1689,386,8040,1,Great quality for the price.
24053,1689,148,8040,5,Absolutely loved it!
24054,1689,3,8040,2,Would not buy again.
24055,1804,36,8041,4,Absolutely loved it!
24056,1804,29,8041,1,Absolutely loved it!
24057,1804,485,8041,1,Absolutely loved it!
24058,1804,59,8041,4,Exactly what I was looking for!
24059,1804,378,8041,4,Would not buy again.
24060,176,365,8042,4,Great quality for the price.
24061,176,60,8042,1,Exactly what I was looking for!
24062,210,106,8043,1,Exceeded my expectations.
24063,210,401,8043,5,Exactly what I was looking for!
24064,210,479,8043,2,Great quality for the price.
24065,210,169,8043,5,Exceeded my expectations.
24066,210,364,8043,4,Great quality for the price.
24067,1326,175,8044,1,Exceeded my expectations.
24068,1326,210,8044,3,Exceeded my expectations.
24069,1326,433,8044,3,"It was okay, nothing special."
24070,1023,498,8045,4,Exceeded my expectations.
24071,1814,498,8046,3,"It was okay, nothing special."
24072,1814,284,8046,2,Exceeded my expectations.
24073,1814,249,8046,5,Great quality for the price.
24074,1337,437,8047,3,Exceeded my expectations.
24075,416,378,8048,1,"It was okay, nothing special."
24076,93,32,8049,5,Absolutely loved it!
24077,93,205,8049,5,Great quality for the price.
24078,408,124,8050,5,Exactly what I was looking for!
24079,408,126,8050,5,Absolutely loved it!
24080,408,263,8050,2,Absolutely loved it!
24081,408,449,8050,4,Would not buy again.
24082,1707,387,8051,5,Absolutely loved it!
24083,1707,135,8051,2,Exceeded my expectations.
24084,408,372,8052,5,Exactly what I was looking for!
24085,408,409,8052,1,Great quality for the price.
24086,408,404,8052,4,Absolutely loved it!
24087,408,113,8052,2,Exceeded my expectations.
24088,408,414,8052,2,Exceeded my expectations.
24089,298,421,8053,4,Absolutely loved it!
24090,298,10,8053,5,Exactly what I was looking for!
24091,298,144,8053,2,Exceeded my expectations.
24092,298,3,8053,1,"It was okay, nothing special."
24093,445,174,8054,4,Exactly what I was looking for!
24094,445,434,8054,5,Would not buy again.
24095,445,136,8054,3,Exactly what I was looking for!
24096,445,287,8054,3,Great quality for the price.
24097,445,355,8054,5,Exactly what I was looking for!
24098,710,211,8055,4,Exactly what I was looking for!
24099,710,231,8055,2,Exceeded my expectations.
24100,1247,265,8056,1,"It was okay, nothing special."
24101,1247,286,8056,2,Great quality for the price.
24102,87,20,8057,5,"It was okay, nothing special."
24103,87,206,8057,5,Exceeded my expectations.
24104,87,325,8057,2,Absolutely loved it!
24105,690,445,8058,2,Exactly what I was looking for!
24106,690,45,8058,5,Absolutely loved it!
24107,690,4,8058,3,Would not buy again.
24108,690,305,8058,4,Exactly what I was looking for!
24109,368,466,8059,1,Exceeded my expectations.
24110,368,400,8059,1,"It was okay, nothing special."
24111,368,52,8059,4,Would not buy again.
24112,1086,480,8060,5,Great quality for the price.
24113,1086,303,8060,2,Would not buy again.
24114,1086,382,8060,5,"It was okay, nothing special."
24115,1086,179,8060,2,Would not buy again.
24116,1919,324,8061,4,"It was okay, nothing special."
24117,1919,425,8061,2,Would not buy again.
24118,1919,326,8061,2,Would not buy again.
24119,1481,10,8062,4,Absolutely loved it!
24120,1481,8,8062,1,Exactly what I was looking for!
24121,1481,173,8062,5,Exactly what I was looking for!
24122,1481,482,8062,1,Exactly what I was looking for!
24123,312,4,8063,1,Exactly what I was looking for!
24124,312,315,8063,2,Absolutely loved it!
24125,312,225,8063,4,Exactly what I was looking for!
24126,285,173,8064,5,Exceeded my expectations.
24127,285,126,8064,5,"It was okay, nothing special."
24128,285,14,8064,4,Exceeded my expectations.
24129,1697,89,8065,2,Would not buy again.
24130,1697,14,8065,5,Absolutely loved it!
24131,212,285,8066,1,Would not buy again.
24132,212,303,8066,4,Exactly what I was looking for!
24133,54,200,8067,1,Exactly what I was looking for!
24134,54,128,8067,4,"It was okay, nothing special."
24135,476,170,8068,2,"It was okay, nothing special."
24136,476,120,8068,4,Exceeded my expectations.
24137,476,344,8068,4,Exactly what I was looking for!
24138,1,42,8069,1,Absolutely loved it!
24139,1939,315,8070,4,Great quality for the price.
24140,1939,454,8070,3,Would not buy again.
24141,1939,146,8070,4,Would not buy again.
24142,1939,141,8070,1,Great quality for the price.
24143,1939,464,8070,1,Exceeded my expectations.
24144,556,274,8071,3,Would not buy again.
24145,556,300,8071,5,Exactly what I was looking for!
24146,556,253,8071,4,Great quality for the price.
24147,556,356,8071,2,Absolutely loved it!
24148,556,420,8071,3,Exceeded my expectations.
24149,175,252,8072,3,"It was okay, nothing special."
24150,175,74,8072,4,Would not buy again.
24151,783,444,8073,2,Great quality for the price.
24152,783,324,8073,2,Exactly what I was looking for!
24153,783,54,8073,2,"It was okay, nothing special."
24154,783,77,8073,1,Would not buy again.
24155,783,499,8073,2,Would not buy again.
24156,1640,151,8074,5,"It was okay, nothing special."
24157,1281,147,8075,5,"It was okay, nothing special."
24158,1281,385,8075,1,"It was okay, nothing special."
24159,1281,417,8075,4,Absolutely loved it!
24160,1281,321,8075,3,Would not buy again.
24161,758,427,8076,2,Exceeded my expectations.
24162,758,160,8076,3,Absolutely loved it!
24163,1761,316,8077,1,Great quality for the price.
24164,1761,217,8077,1,Would not buy again.
24165,1761,337,8077,5,Exactly what I was looking for!
24166,1761,376,8077,1,Would not buy again.
24167,1761,225,8077,2,"It was okay, nothing special."
24168,1163,107,8078,2,Great quality for the price.
24169,1163,432,8078,4,Exceeded my expectations.
24170,1163,456,8078,1,Exactly what I was looking for!
24171,1163,499,8078,1,Exceeded my expectations.
24172,1584,481,8079,3,Would not buy again.
24173,182,48,8080,5,Would not buy again.
24174,182,27,8080,3,Exactly what I was looking for!
24175,182,451,8080,1,Exactly what I was looking for!
24176,182,12,8080,2,Exceeded my expectations.
24177,70,98,8081,5,Exceeded my expectations.
24178,70,323,8081,3,"It was okay, nothing special."
24179,70,74,8081,5,Great quality for the price.
24180,70,422,8081,5,Great quality for the price.
24181,1794,204,8082,5,Great quality for the price.
24182,1794,414,8082,3,Absolutely loved it!
24183,1794,31,8082,4,Exactly what I was looking for!
24184,976,431,8083,5,Great quality for the price.
24185,976,56,8083,5,Exceeded my expectations.
24186,1065,472,8084,5,Great quality for the price.
24187,1065,259,8084,1,Exceeded my expectations.
24188,1065,339,8084,5,Would not buy again.
24189,599,443,8085,1,"It was okay, nothing special."
24190,599,155,8085,4,Great quality for the price.
24191,599,341,8085,4,Absolutely loved it!
24192,1916,192,8086,1,Exactly what I was looking for!
24193,1604,284,8087,3,Would not buy again.
24194,1387,275,8088,1,Exceeded my expectations.
24195,1387,458,8088,1,Would not buy again.
24196,1387,429,8088,3,Would not buy again.
24197,1387,373,8088,3,Exactly what I was looking for!
24198,925,106,8089,3,Exceeded my expectations.
24199,925,371,8089,2,Absolutely loved it!
24200,925,179,8089,5,Exceeded my expectations.
24201,925,208,8089,3,Exceeded my expectations.
24202,925,84,8089,1,Would not buy again.
24203,476,161,8090,1,"It was okay, nothing special."
24204,476,419,8090,5,Great quality for the price.
24205,476,372,8090,1,Exactly what I was looking for!
24206,476,270,8090,1,Great quality for the price.
24207,539,109,8091,2,Would not buy again.
24208,539,284,8091,4,Exceeded my expectations.
24209,539,196,8091,4,Exactly what I was looking for!
24210,539,232,8091,5,Would not buy again.
24211,1200,210,8092,5,Exactly what I was looking for!
24212,1200,255,8092,1,"It was okay, nothing special."
24213,1200,225,8092,4,Great quality for the price.
24214,1200,135,8092,2,Would not buy again.
24215,1200,386,8092,5,Would not buy again.
24216,1476,105,8093,3,Exceeded my expectations.
24217,1476,170,8093,5,Would not buy again.
24218,1476,2,8093,5,Exactly what I was looking for!
24219,1862,388,8094,4,Exceeded my expectations.
24220,61,115,8095,5,Exactly what I was looking for!
24221,1585,24,8096,1,Exceeded my expectations.
24222,1585,432,8096,4,Great quality for the price.
24223,831,123,8097,2,Great quality for the price.
24224,831,494,8097,5,"It was okay, nothing special."
24225,1005,261,8098,2,Exactly what I was looking for!
24226,1005,110,8098,1,Exactly what I was looking for!
24227,1005,416,8098,4,Great quality for the price.
24228,1279,18,8099,5,Exceeded my expectations.
24229,1279,381,8099,2,Exceeded my expectations.
24230,1548,147,8100,1,Great quality for the price.
24231,1548,107,8100,2,Absolutely loved it!
24232,1548,111,8100,1,Would not buy again.
24233,682,498,8101,3,Would not buy again.
24234,682,153,8101,2,Absolutely loved it!
24235,682,175,8101,4,Exceeded my expectations.
24236,682,109,8101,1,Absolutely loved it!
24237,682,238,8101,1,"It was okay, nothing special."
24238,46,403,8102,5,Absolutely loved it!
24239,46,500,8102,2,"It was okay, nothing special."
24240,46,232,8102,5,Great quality for the price.
24241,803,20,8103,3,"It was okay, nothing special."
24242,715,184,8104,2,Great quality for the price.
24243,785,263,8105,5,Great quality for the price.
24244,785,239,8105,1,Would not buy again.
24245,936,115,8106,1,Exactly what I was looking for!
24246,936,13,8106,5,Absolutely loved it!
24247,936,249,8106,4,Exceeded my expectations.
24248,936,454,8106,3,Great quality for the price.
24249,936,213,8106,1,Great quality for the price.
24250,106,467,8107,4,Exceeded my expectations.
24251,970,466,8108,3,Exceeded my expectations.
24252,970,123,8108,2,Would not buy again.
24253,970,171,8108,2,"It was okay, nothing special."
24254,1543,53,8109,1,Exactly what I was looking for!
24255,1543,361,8109,4,Would not buy again.
24256,1543,483,8109,2,Would not buy again.
24257,1383,344,8110,5,"It was okay, nothing special."
24258,1383,421,8110,3,Exceeded my expectations.
24259,615,100,8111,3,"It was okay, nothing special."
24260,615,252,8111,2,Would not buy again.
24261,615,47,8111,5,"It was okay, nothing special."
24262,918,216,8112,3,Would not buy again.
24263,918,195,8112,5,"It was okay, nothing special."
24264,918,390,8112,1,"It was okay, nothing special."
24265,918,196,8112,5,Great quality for the price.
24266,676,497,8113,2,Great quality for the price.
24267,676,49,8113,4,Great quality for the price.
24268,676,14,8113,2,Would not buy again.
24269,676,319,8113,2,Absolutely loved it!
24270,676,97,8113,5,Exceeded my expectations.
24271,1974,490,8114,5,Exceeded my expectations.
24272,131,256,8115,3,Would not buy again.
24273,131,154,8115,1,Great quality for the price.
24274,131,250,8115,2,Exactly what I was looking for!
24275,131,288,8115,3,Exceeded my expectations.
24276,1152,249,8116,2,Absolutely loved it!
24277,1152,258,8116,1,Great quality for the price.
24278,1152,196,8116,3,Exceeded my expectations.
24279,751,28,8117,5,"It was okay, nothing special."
24280,751,294,8117,2,Exactly what I was looking for!
24281,751,352,8117,2,Exactly what I was looking for!
24282,751,100,8117,5,Would not buy again.
24283,751,4,8117,5,Exceeded my expectations.
24284,1011,52,8118,1,Would not buy again.
24285,1011,99,8118,3,"It was okay, nothing special."
24286,1011,362,8118,3,Absolutely loved it!
24287,1121,37,8119,4,Exceeded my expectations.
24288,1121,465,8119,3,Absolutely loved it!
24289,1121,132,8119,1,Would not buy again.
24290,1121,85,8119,1,Absolutely loved it!
24291,1121,273,8119,3,"It was okay, nothing special."
24292,618,415,8120,4,Exceeded my expectations.
24293,618,297,8120,3,Exceeded my expectations.
24294,1264,208,8121,1,Exactly what I was looking for!
24295,1394,414,8122,1,Would not buy again.
24296,1259,118,8123,4,Absolutely loved it!
24297,1259,110,8123,3,Great quality for the price.
24298,1259,38,8123,1,Would not buy again.
24299,1120,137,8124,4,Would not buy again.
24300,713,435,8125,2,Exactly what I was looking for!
24301,713,457,8125,1,Great quality for the price.
24302,713,262,8125,3,Would not buy again.
24303,1864,122,8126,1,Absolutely loved it!
24304,1864,82,8126,5,Exactly what I was looking for!
24305,464,98,8127,5,"It was okay, nothing special."
24306,464,384,8127,5,"It was okay, nothing special."
24307,464,444,8127,5,Exactly what I was looking for!
24308,1920,370,8128,2,Absolutely loved it!
24309,1794,440,8129,3,Absolutely loved it!
24310,1794,230,8129,5,Would not buy again.
24311,942,81,8130,3,Exactly what I was looking for!
24312,432,431,8131,5,Would not buy again.
24313,360,192,8132,1,Exactly what I was looking for!
24314,771,429,8133,2,"It was okay, nothing special."
24315,640,352,8134,2,Exactly what I was looking for!
24316,665,301,8135,1,Would not buy again.
24317,665,396,8135,3,Great quality for the price.
24318,1208,471,8136,3,Great quality for the price.
24319,1208,370,8136,4,Exceeded my expectations.
24320,1208,299,8136,3,Exactly what I was looking for!
24321,1504,435,8137,4,Great quality for the price.
24322,1504,111,8137,5,"It was okay, nothing special."
24323,1504,195,8137,2,Exactly what I was looking for!
24324,1504,433,8137,1,"It was okay, nothing special."
24325,331,393,8138,3,Exceeded my expectations.
24326,331,459,8138,5,Absolutely loved it!
24327,331,46,8138,2,Absolutely loved it!
24328,1453,67,8139,5,Great quality for the price.
24329,1453,467,8139,2,Exactly what I was looking for!
24330,1453,199,8139,3,"It was okay, nothing special."
24331,1453,339,8139,4,Absolutely loved it!
24332,677,167,8140,1,Exactly what I was looking for!
24333,677,451,8140,1,"It was okay, nothing special."
24334,872,141,8141,3,Exactly what I was looking for!
24335,872,80,8141,5,Exactly what I was looking for!
24336,1278,164,8142,4,Great quality for the price.
24337,377,203,8143,2,Absolutely loved it!
24338,377,370,8143,4,Would not buy again.
24339,1893,180,8144,1,Would not buy again.
24340,1893,198,8144,1,Would not buy again.
24341,1893,177,8144,4,Would not buy again.
24342,1893,141,8144,3,Absolutely loved it!
24343,1893,368,8144,5,"It was okay, nothing special."
24344,365,41,8145,4,Absolutely loved it!
24345,365,428,8145,1,"It was okay, nothing special."
24346,365,240,8145,4,Great quality for the price.
